,position of first of a pair,position of second of a pair,score of first of a pair,token before the pair,score of the token before the pair,position of max score in saliency map,max score in saliency map,max score token,sum of score between pair,which smile
26752,16,28,1.5710980733274482e-05,c,4.785189503309084e-06,26,0.9871211647987366,C,0.9965314269065857,5781
26753,23,26,1.0803160779677303e-18,C,4.772963772143262e-26,25,1.0,O,1.0,5782
26754,39,41,0.998518168926239,c,8.227641501434846e-07,39,0.998518168926239,(,0.00016552481974940747,5782
26755,32,45,0.0018751673633232713,c,1.0402416592114605e-05,44,0.9791669249534607,3,0.9979845881462097,5782
26756,16,49,5.227535765373048e-11,N,2.4335583895251922e-11,48,0.9997727274894714,2,1.0,5782
26757,4,6,0.0,[N+],1.2821880948572076e-42,5,1.0,[O-],1.0,5783
26758,4,15,0.018493635579943657,C,0.04554270952939987,14,0.3381609320640564,1,0.5740364789962769,5784
26759,24,27,6.071680331842799e-07,C,3.661918412944942e-08,26,0.9020975828170776,S,0.9020978212356567,5784
26760,37,39,0.2189553678035736,c,0.0004526321718003601,38,0.7366271018981934,O,0.7366271018981934,5784
26761,21,43,6.676086883317112e-08,c,6.986577005818617e-08,42,0.5620020627975464,2,0.9999597668647766,5784
26762,8,11,3.5384360330681375e-08,c,1.0159909580309545e-09,10,0.9999922513961792,O,1.0,5785
26763,13,15,0.00012198980402899906,n,0.004640727769583464,9,0.9418644905090332,=,0.032482780516147614,5785
26764,26,36,0.0018238620832562447,N,0.19264835119247437,27,0.4034827947616577,C,0.8046981692314148,5785
26765,38,41,1.3401416643077368e-09,S,5.803646452307021e-10,40,1.0,O,1.0,5785
26766,42,45,0.0024816396180540323,),5.920723560848273e-05,44,0.8717063665390015,O,0.9870966076850891,5785
26767,24,54,2.6446456104167737e-05,c,2.012123331951443e-06,53,0.9897991418838501,2,0.9985431432723999,5785
26768,3,6,1.2379707259313477e-09,C,6.431982632051567e-14,5,1.0,O,1.0,5786
26769,12,14,0.03201650455594063,c,0.015575208701193333,13,0.9247114658355713,C,0.9247114658355713,5786
26770,18,22,0.00028371060034260154,c,3.3950680517591536e-05,21,0.9987772107124329,O,0.9992518424987793,5786
26771,25,28,1.1448588388071612e-12,c,4.6882172623219365e-12,27,0.9999992847442627,O,0.9999996423721313,5786
26772,7,10,1.1520397492859047e-05,C,6.099888594235381e-09,9,0.9999884366989136,S,0.9999884963035583,5787
26773,4,21,2.051965111604659e-06,C,7.699739398958627e-06,9,0.9974525570869446,S,0.9999873042106628,5787
26774,7,10,2.6369255010649795e-06,S,2.638176965774619e-07,9,0.9999970197677612,O,0.9999971985816956,5788
26775,11,14,8.674932360008825e-06,),3.943603843481469e-08,13,0.9998608827590942,O,0.9999834895133972,5788
26776,5,25,0.0,c,0.0,24,1.0,F,1.0,5788
26777,16,19,0.007162561174482107,C,0.0006672953022643924,18,0.801028311252594,O,0.815330982208252,5789
26778,17,19,0.9772160053253174,C,1.0903736438194755e-05,17,0.9772160053253174,(,0.000549029849935323,5790
26779,15,22,5.069277639345607e-19,N,2.5560620220561024e-19,21,0.9999970197677612,O,1.0,5790
26780,9,26,2.7876610602106666e-06,c,1.7712263797875494e-05,25,0.95822674036026,2,0.9995496869087219,5790
26781,12,15,1.6435214078569516e-08,C,7.163652266869991e-13,14,1.0,O,1.0,5791
26782,21,30,2.0831859728787094e-05,c,6.726818924107647e-07,29,0.9815386533737183,3,0.99991375207901,5791
26783,9,34,7.508152975788107e-06,c,4.91780065203784e-06,33,0.9883067011833191,2,0.9999319911003113,5791
26784,4,6,8.334506856044754e-05,C,0.0005026868893764913,5,0.9985988736152649,O,0.9985988736152649,5792
26785,14,17,9.307838627137244e-05,C,4.038140832562931e-05,16,0.9995525479316711,O,0.9996466040611267,5792
26786,26,28,9.93132358709667e-35,C,2.802596928649634e-45,27,1.0,F,1.0,5792
26787,29,31,4.404038929787361e-28,),2.4675819455408068e-33,30,1.0,F,1.0,5792
26788,24,33,1.4573504028978098e-42,c,8.674037494170618e-43,32,1.0,F,1.0,5792
26789,18,21,2.414537448203191e-06,C,0.0005578317795880139,20,0.9993917942047119,O,0.9994098544120789,5793
26790,23,25,0.08353713154792786,N,0.014263467863202095,24,0.6388198733329773,C,0.6388198733329773,5793
26791,15,27,0.0002734801091719419,N,0.004760427866131067,26,0.97855544090271,C,0.9888075590133667,5793
26792,7,33,5.099922151252656e-10,c,1.2131323723352239e-09,32,0.9999806880950928,2,1.0,5793
26793,13,16,3.437374354337691e-13,c,5.5161210818756044e-17,15,1.0,O,1.0,5794
26794,19,32,0.005857040639966726,c,1.7543794456287287e-05,31,0.6239510774612427,3,0.9939136505126953,5794
26795,37,40,3.91941666157021e-17,C,7.350764521542579e-15,39,1.0,O,1.0,5794
26796,46,48,5.247691660770215e-05,c,1.9301312931929715e-05,1,0.5071697235107422,C,0.1980903148651123,5794
26797,50,52,1.3081523897836211e-15,c,3.486819121297466e-21,51,1.0,F,1.0,5794
26798,34,55,7.411307888105512e-05,n,0.00019384647021070123,51,0.6855490803718567,F,0.998067319393158,5794
26799,8,60,6.966957011300678e-10,c,2.0650257892551593e-10,59,0.9747064113616943,O,1.0,5794
26800,7,10,2.282090195475725e-16,C,6.8350529585297715e-18,9,1.0,O,1.0,5795
26801,16,22,9.680704016190589e-10,c,1.165444997452969e-11,21,0.9151468873023987,3,1.0,5795
26802,5,26,3.3137329141183176e-28,c,8.288402016009527e-29,23,1.0,o,1.0,5795
26803,36,38,4.467802045721681e-19,c,7.429295919372077e-32,37,1.0,Cl,1.0,5795
26804,29,43,0.0,n,0.0,42,1.0,Cl,1.0,5795
26805,7,9,0.0,c,0.0,8,1.0,F,1.0,5796
26806,14,17,1.0671473660295305e-07,C,2.690346834199886e-10,8,0.6467896699905396,F,0.3532102704048157,5796
26807,26,29,0.0001376100117340684,S,1.8190298760600854e-06,28,0.999797523021698,O,0.9998605251312256,5796
26808,30,33,3.710410965140909e-05,),2.103677161358064e-06,32,0.9991567134857178,O,0.9997462034225464,5796
26809,11,43,5.006791070627514e-06,c,3.0144046831992455e-06,42,0.7197074294090271,2,0.9999673366546631,5796
26810,9,13,2.8012423172185663e-06,c,0.0004887635004706681,4,0.6357202529907227,C,0.30461257696151733,5797
26811,26,28,9.439732195914985e-08,3,0.022248059511184692,27,0.9777516722679138,C,0.9777516722679138,5797
26812,36,38,0.16332785785198212,C,5.7928162277676165e-05,37,0.37897729873657227,C,0.37897729873657227,5797
26813,34,40,3.831965618433667e-15,c,7.406259357515134e-21,39,0.9999825954437256,C,0.9999999403953552,5797
26814,16,49,9.519252383962187e-14,c,1.0636875638985973e-15,48,0.8928117156028748,3,1.0,5797
26815,9,12,1.176817242974851e-18,C,4.5435724946314254e-23,11,1.0,O,1.0,5798
26816,26,28,0.00020782028150279075,N,0.0032975715585052967,5,0.5343281626701355,=,0.4292481243610382,5798
26817,22,30,3.297743205621373e-06,c,5.351640197659435e-07,29,0.7769315838813782,C,0.9999957084655762,5798
26818,3,35,0.0004188513557892293,C,0.0003192518197465688,34,0.45631149411201477,1,0.9985916018486023,5798
26819,45,47,7.803529614721127e-24,C,1.0141858528337529e-33,46,1.0,F,1.0,5798
26820,48,50,1.817936416231543e-15,),7.012802363205975e-25,49,1.0,F,1.0,5798
26821,43,52,9.403358731260512e-28,c,7.686015666535164e-29,51,1.0,F,1.0,5798
26822,8,11,2.441846547185378e-08,C,8.626995118277136e-09,10,0.9999630451202393,O,1.0,5799
26823,15,18,1.85166260102676e-09,C,3.909875895269366e-12,17,0.9999996423721313,O,1.0,5799
26824,24,26,1.7835030615647695e-29,c,4.8229297904716533e-26,25,1.0,Br,1.0,5799
26825,6,29,8.770074085835237e-29,c,1.2959197409792833e-29,27,1.0,o,1.0,5799
26826,31,33,0.3602280616760254,c,1.022465767164249e-05,32,0.43895870447158813,C,0.43895870447158813,5799
26827,4,7,1.0057101462734863e-05,C,8.016576430236455e-06,6,0.9998923540115356,O,0.9999222755432129,5800
26828,31,40,1.3593066152924396e-14,c,9.054631328404741e-17,37,0.9929106831550598,[nH],1.0,5800
26829,22,43,1.2010372302029282e-05,c,1.6493382872795337e-06,42,0.9888904094696045,2,0.9998900890350342,5800
26830,7,9,0.00010163845581701025,c,0.0010360421147197485,5,0.5237571001052856,o,0.4738154113292694,5801
26831,21,24,1.435290552858834e-13,C,1.3766843220963665e-10,23,1.0,O,1.0,5801
26832,31,33,6.027504423241188e-23,c,2.6679476111288836e-27,32,1.0,Cl,1.0,5801
26833,19,38,4.062882030808623e-09,c,1.990063447365742e-09,32,0.9126521944999695,Cl,0.999387800693512,5801
26834,12,27,2.7267143661889827e-17,c,2.468884485361919e-17,25,0.9999665021896362,2,1.0,5802
26835,4,30,2.986112974667776e-07,C,2.0632661801300856e-07,29,0.9994823932647705,1,0.9999951124191284,5802
26836,36,46,3.7482045911474415e-08,c,3.7157843468804685e-10,45,0.9997668862342834,O,0.9999986886978149,5802
26837,14,16,3.2261134735867e-11,c,1.5659348817642638e-14,15,1.0,F,1.0,5803
26838,18,20,3.9035288779132316e-08,c,3.3514794495204114e-08,19,1.0,F,1.0,5803
26839,7,23,1.8107557480107062e-06,c,9.644785592399785e-08,22,0.9996674060821533,2,0.999995768070221,5803
26840,25,28,0.9533950090408325,c,1.0434299611006281e-06,25,0.9533950090408325,(,2.5408593501197174e-05,5803
26841,43,46,8.059755782596767e-05,C,9.290320122090634e-07,45,0.9998306035995483,O,0.9998671412467957,5803
26842,3,5,0.13645480573177338,C,0.07266402989625931,4,0.6913765668869019,C,0.6913765668869019,5804
26843,11,13,1.081787468137918e-05,C,0.9997369647026062,10,0.9997369647026062,C,0.00024475096142850816,5804
26844,8,15,2.7950836312129468e-08,N,2.5682849809527397e-05,14,0.8714204430580139,C,0.9999739527702332,5804
26845,23,26,8.250138853332922e-14,C,3.313449952848974e-16,25,1.0,O,1.0,5804
26846,37,40,1.5458340987470343e-12,P,2.3222568312775138e-10,39,1.0,O,1.0,5804
26847,41,43,0.0031523292418569326,),3.0494387829094194e-05,42,0.9901415705680847,O,0.9901415705680847,5804
26848,21,45,2.0552988564542796e-12,c,1.9424579132676367e-12,44,0.999238133430481,O,1.0,5804
26849,33,43,2.567261514485608e-09,c,1.0286490327391728e-18,42,1.0,4,1.0,5805
26850,22,47,9.636451068217866e-07,c,1.1166554791941508e-08,46,0.9962553977966309,2,0.9999986290931702,5805
26851,8,51,3.9957748915187e-11,c,6.1892821597020475e-12,50,0.9957221746444702,3,1.0,5805
26852,5,8,1.020555195907491e-09,S,3.964635152294005e-13,7,1.0,O,1.0,5806
26853,9,12,1.5578967892607333e-22,),1.17931590132391e-33,11,1.0,O,1.0,5806
26854,18,30,0.0,c,0.0,29,1.0,I,1.0,5806
26855,5,8,3.697824164927699e-12,C,5.313127981704886e-16,7,1.0,O,1.0,5807
26856,17,20,3.8813305991425295e-07,C,2.1961063881043713e-14,19,0.9999957084655762,O,0.9999957084655762,5807
26857,25,28,9.93127832771279e-06,S,1.6050172746417957e-08,27,0.9999864101409912,O,0.999986469745636,5807
26858,29,32,1.5573597522688942e-07,),2.020436262739622e-09,31,0.9999984502792358,O,0.9999997019767761,5807
26859,37,39,0.000716331647709012,n,0.04786185920238495,38,0.951404333114624,C,0.951404333114624,5807
26860,15,49,3.3630611316615155e-12,N,5.973149926064014e-12,47,0.9965645670890808,2,1.0000001192092896,5807
26861,9,12,0.03292121738195419,c,0.003935228567570448,2,0.6059011816978455,C,0.3109363317489624,5808
26862,17,20,8.379756888388101e-10,C,4.2385811907246927e-16,19,1.0,O,1.0,5808
26863,28,38,1.9817274733213708e-05,c,8.39510327921289e-09,34,0.9520960450172424,n,0.9999801516532898,5808
26864,14,41,1.5345801296362538e-09,c,2.3352544897825567e-10,39,0.9300625324249268,o,0.9999998807907104,5808
26865,3,5,0.13645480573177338,C,0.07266402989625931,4,0.6913765668869019,C,0.6913765668869019,5809
26866,6,8,0.09424706548452377,),0.015184739604592323,7,0.7942569851875305,C,0.7942569851875305,5809
26867,20,22,8.097639370148115e-21,c,2.9348670184277727e-26,21,1.0,Cl,1.0,5809
26868,26,28,1.1503182850702842e-09,C,5.29776743307675e-12,27,1.0,F,1.0,5809
26869,29,31,1.0111579351601563e-09,),6.10602957085149e-11,30,1.0,F,1.0,5809
26870,24,33,1.0010384093115822e-37,c,7.192486666793918e-39,32,1.0,F,1.0,5809
26871,13,36,5.9224909421118355e-09,n,1.8744137353365886e-09,35,0.9989751577377319,2,0.9999999403953552,5809
26872,38,43,8.989619004751148e-08,c,1.64376276479139e-10,42,0.9954280853271484,O,0.9999998807907104,5809
26873,21,24,0.010290884412825108,c,3.520203608786687e-05,16,0.913580060005188,o,0.016800567507743835,5810
26874,31,33,0.0015087624778971076,C,2.2480781680656037e-08,29,0.7427303791046143,=,0.00020381915965117514,5810
26875,26,35,2.4344787519225974e-08,c,1.9978972431999864e-06,34,0.9957637786865234,C,0.9999942183494568,5810
26876,37,39,0.006962002255022526,c,1.9245439034420997e-05,38,0.9929571151733398,O,0.9929571151733398,5810
26877,43,46,4.858537461238654e-10,c,1.9784125449007206e-09,45,0.9999701976776123,O,1.0,5810
26878,50,52,3.7511821574298665e-05,c,3.770342615894151e-08,51,0.9999624490737915,O,0.9999624490737915,5810
26879,9,12,3.0386735261345166e-07,C,7.999465978514309e-09,11,0.9999992847442627,O,0.9999997019767761,5811
26880,7,14,0.007398516405373812,c,0.010496306233108044,3,0.5778633952140808,n,0.2557861804962158,5811
26881,16,19,3.663905290274272e-11,c,4.0845872148996543e-13,18,0.9989179372787476,O,0.9999999403953552,5811
26882,24,26,1.0562674494015312e-14,c,1.6697539313400341e-15,25,1.0,F,1.0,5811
26883,28,37,0.006245402153581381,c,8.484208956360817e-05,36,0.5180707573890686,3,0.9882322549819946,5811
26884,39,41,1.6466031444630348e-15,c,5.565575150131883e-19,40,1.0,F,1.0,5811
26885,23,25,0.23999179899692535,C,0.0029476929921656847,21,0.7152256369590759,O,0.03403956815600395,5812
26886,26,28,3.920583185390569e-05,),2.7931379875667517e-08,27,0.9993798732757568,C,0.9993798732757568,5812
26887,14,32,1.3158335754326345e-08,c,2.0159418578913346e-09,31,0.9984936714172363,O,0.9999999403953552,5812
26888,8,17,0.0010793182300403714,C,1.3830807802150957e-05,16,0.9980772733688354,2,0.9983782172203064,5813
26889,21,23,2.1804298739880323e-06,1,2.175204372178996e-06,8,0.9594290852546692,(,5.179444269742817e-05,5813
26890,25,28,0.007361294701695442,S,0.00034557131584733725,27,0.9908719658851624,O,0.9919942021369934,5813
26891,29,32,0.00015982455806806684,),3.3536687737978355e-07,31,0.9974096417427063,O,0.9998278021812439,5813
26892,9,11,3.3378702024577933e-09,C,4.6702482159322045e-11,10,1.0,S,1.0,5814
26893,6,22,1.451303938138082e-10,c,2.7131489329507152e-12,10,0.9986053109169006,S,1.0,5814
26894,10,13,0.0001339503942290321,S,0.00013449916150420904,12,0.9986155033111572,O,0.9997305870056152,5815
26895,14,17,2.63373749476159e-07,),1.724989456830528e-10,16,0.998843789100647,O,0.9999924302101135,5815
26896,19,21,0.11274881660938263,N,0.005140023771673441,9,0.818497896194458,S,0.03503701463341713,5815
26897,8,23,2.8344154998194426e-05,c,3.2399566407548264e-05,22,0.9815851449966431,C,0.9996812343597412,5815
26898,29,32,7.77128317253073e-09,C,5.431452620996424e-09,31,1.0,O,1.0,5815
26899,14,16,3.779328108066693e-05,C,2.386474022841867e-07,15,0.9999607801437378,S,0.9999607801437378,5816
26900,27,30,0.007028940599411726,N,0.9710453152656555,26,0.9710453152656555,N,0.021925250068306923,5816
26901,25,33,2.1809112675519327e-12,c,5.3552739919673205e-18,28,0.8889757394790649,C,1.0000001192092896,5816
26902,18,37,3.1986230169422925e-05,N,0.0006932743126526475,36,0.9963268637657166,1,0.9984565377235413,5816
26903,39,41,1.770876406226307e-05,C,9.438486614499197e-08,40,0.9993756413459778,C,0.9993756413459778,5816
26904,4,6,0.022010061889886856,C,0.009981933981180191,5,0.9644827246665955,C,0.9644827246665955,5817
26905,12,14,8.807731501292437e-05,C,0.00024841679260134697,13,0.9986295700073242,S,0.9986295700073242,5817
26906,16,26,0.0007538927020505071,N,0.8000796437263489,15,0.8000796437263489,N,0.18675294518470764,5817
26907,35,37,0.033957235515117645,N,0.04360495135188103,36,0.922437846660614,C,0.922437846660614,5817
26908,33,39,2.1377331904659513e-06,c,1.0657331017682736e-08,38,0.9997250437736511,C,0.9999960064888,5817
26909,8,43,1.625280447115074e-06,C,2.203656322308234e-06,42,0.8733674883842468,1,0.9999914765357971,5817
26910,45,48,9.318247862211138e-07,C,0.3505725860595703,47,0.6491453647613525,O,0.649424135684967,5817
26911,55,58,9.590797311034364e-21,C,1.566803381785493e-19,57,1.0,O,1.0,5817
26912,51,60,2.071080780297052e-05,C,1.733322619656974e-06,59,0.9965280890464783,O,0.9998369216918945,5817
26913,62,64,0.883379340171814,C,1.4122982783248972e-08,62,0.883379340171814,(,0.11662047356367111,5817
26914,8,11,2.4493670025549363e-06,C,1.1386577236649487e-09,10,0.9999948740005493,O,0.9999948740005493,5818
26915,6,20,2.169269009755226e-06,N,0.00014653911057393998,16,0.9976112842559814,O,0.999851405620575,5818
26916,24,26,1.1878079630989191e-09,c,8.231977048163603e-17,8,0.9676730632781982,(,3.28159686091567e-08,5818
26917,31,33,7.008442253209068e-07,C,0.9613478779792786,30,0.9613478779792786,C,0.038651421666145325,5818
26918,28,35,3.4460274036973715e-05,n,1.3200823559600394e-05,34,0.5952692031860352,C,0.5953354239463806,5818
26919,37,40,2.472278538334649e-05,c,3.358355016302994e-08,39,0.9998922348022461,O,0.9999747276306152,5818
26920,17,19,2.4389857571804896e-05,c,2.0295333342801314e-06,12,0.9981491565704346,s,0.0011705284705385566,5819
26921,22,24,0.0008802349329926074,c,0.0005077398382127285,12,0.8066285848617554,s,0.18743222951889038,5819
26922,7,28,4.422845979002871e-22,c,5.480724734993331e-23,27,0.9976614713668823,3,1.0,5819
26923,6,9,2.9748819878451085e-26,C,1.1916003913720565e-29,8,1.0,O,1.0,5820
26924,14,16,0.017312034964561462,C,0.01539017166942358,15,0.74830162525177,C,0.74830162525177,5820
26925,19,22,1.848570541085337e-08,C,2.405176928732544e-07,21,0.9999986886978149,O,0.9999990463256836,5820
26926,5,14,0.48840323090553284,C,0.05274256691336632,5,0.48840323090553284,(,0.45027056336402893,5821
26927,22,25,3.858707450787868e-11,C,6.946300601384792e-08,24,0.9999998807907104,O,0.9999998807907104,5821
26928,20,27,2.1466823909577215e-06,c,1.5673271036575898e-07,26,0.9999505281448364,O,0.999971866607666,5821
26929,29,31,1.3382400334302003e-42,c,0.0,30,1.0,Cl,1.0,5821
26930,33,35,8.040454586855095e-12,c,7.647529524503526e-21,34,1.0,Cl,1.0,5821
26931,40,43,0.00015914753021206707,1,0.000324389198794961,42,0.9840880632400513,O,0.989072322845459,5821
26932,11,17,3.4965549389198713e-07,c,7.898928039429265e-11,16,0.7028704285621643,1,0.9999557137489319,5822
26933,4,7,4.895422875961231e-07,C,7.419599512559216e-08,6,0.9999558925628662,O,0.9999982118606567,5823
26934,16,19,1.9130057538063738e-08,C,2.6000191583053223e-11,18,1.0,O,1.0,5823
26935,27,38,3.795477459789254e-05,c,3.648409574452671e-08,37,0.9619410634040833,4,0.9999616742134094,5823
26936,46,48,3.290896708011593e-19,c,4.5429809278386e-24,47,1.0,F,1.0,5823
26937,13,52,1.292037495659315e-06,c,2.7221420850764844e-07,51,0.9228521585464478,2,0.9999935626983643,5823
26938,5,8,1.583547182271161e-11,C,1.2596656827839432e-15,7,1.0,O,1.0,5824
26939,16,20,2.1631584144765945e-25,C,3.4204461151829996e-34,18,0.9992664456367493,#,1.0,5824
26940,14,28,8.921945127138287e-11,c,2.1287284435178577e-11,18,0.9999915361404419,#,1.0,5824
26941,3,32,3.146775895412901e-11,N,1.4896375244433102e-09,18,0.999962568283081,#,1.0,5824
26942,10,13,7.769898572432089e-18,C,3.9659445887493406e-20,12,1.0,O,1.0,5825
26943,22,24,0.08385931700468063,N,0.06995552033185959,23,0.7748980522155762,C,0.7748980522155762,5825
26944,26,28,0.017931055277585983,S,0.8757445216178894,25,0.8757445216178894,S,0.09065822511911392,5825
26945,29,32,3.181185820722021e-05,),2.7254077394900378e-06,31,0.9937136769294739,O,0.9937180876731873,5825
26946,20,35,9.037836465005701e-15,c,4.044114337435926e-15,34,1.0,O,1.0,5825
26947,42,44,0.0005802766536362469,N,0.6836479902267456,41,0.6836479902267456,N,0.3141356110572815,5825
26948,37,46,0.0004364430787973106,c,9.976417459256481e-06,45,0.7924106121063232,C,0.9876210689544678,5825
26949,8,49,4.362575834385541e-26,c,1.8684777593278135e-26,48,1.0,2,1.0,5825
26950,54,57,4.6790080432401737e-07,[N+],0.1066632866859436,56,0.893336296081543,O,0.893336296081543,5825
26951,13,16,1.2009728322937008e-08,C,2.0077686735398004e-10,15,1.0,O,1.0,5826
26952,25,28,2.6358881982484206e-13,C,1.0552790579050365e-17,27,1.0,O,1.0,5826
26953,33,36,9.879197016005037e-09,C,5.2934549105154716e-12,35,1.0,O,1.0,5826
26954,38,41,8.487105462862132e-11,C,1.5532101429668876e-13,40,1.0,O,1.0,5826
26955,47,57,2.9971840831422014e-07,c,2.624186947741691e-07,56,0.9996534585952759,4,0.999999463558197,5826
26956,22,62,1.0038288580740598e-18,c,5.197038786881719e-19,61,0.9999892711639404,2,1.0,5826
26957,14,16,5.183806109206475e-35,c,4.203895392974451e-45,15,1.0,Cl,1.0,5827
26958,7,20,1.2331454399827635e-06,c,1.1608024578890763e-05,15,0.999248206615448,Cl,0.9999499320983887,5827
26959,31,34,4.6324689548860975e-20,C,3.698692367720135e-23,33,1.0,O,1.0,5827
26960,37,39,0.00045837057405151427,C,7.560708503717706e-09,38,0.9995416402816772,N,0.9995416402816772,5827
26961,29,49,1.7190153300816746e-07,N,1.5773750305925205e-08,38,0.5029608011245728,N,0.9999997615814209,5827
26962,4,6,8.334506856044754e-05,C,0.0005026868893764913,5,0.9985988736152649,O,0.9985988736152649,5828
26963,8,17,1.6630600218637855e-17,C,2.8404104241024576e-18,11,0.990044891834259,1,0.9999999403953552,5828
26964,20,23,1.9897524907719344e-05,S,1.2574997931835696e-08,22,0.9975365400314331,O,0.9979923963546753,5828
26965,24,27,0.000319345504976809,),4.9934001822293794e-08,26,0.9963439106941223,O,0.9964044690132141,5828
26966,33,44,0.0012672424782067537,c,0.001037269365042448,43,0.714993417263031,2,0.8787064552307129,5828
26967,14,16,2.187806967413053e-05,C,0.00017912175098899752,11,0.9984956979751587,S,0.0007047784165479243,5829
26968,4,10,0.00016882330237422138,C,0.0003404167073313147,9,0.9474294781684875,O,0.9985550045967102,5830
26969,19,22,7.241239607935768e-09,C,1.4804918402333556e-10,21,0.9999996423721313,O,1.0,5830
26970,32,34,1.1667045782814967e-06,c,9.718000848479846e-10,33,0.9999961853027344,O,0.9999961853027344,5830
26971,37,39,1.0353889592806809e-05,c,9.827112457116982e-09,38,0.9999781847000122,O,0.9999781847000122,5830
26972,17,44,8.249188008027653e-13,c,9.47463102711401e-15,27,0.9998270869255066,O,1.0,5830
26973,21,29,1.8385426450162139e-25,C,1.5154608286823591e-27,26,1.0,[nH],1.0,5831
26974,14,32,2.302057329484075e-11,c,8.797671792459827e-13,31,0.9962723255157471,3,0.9999998807907104,5831
26975,46,48,7.572404884336232e-20,c,1.6303744240056374e-26,47,1.0,F,1.0,5831
26976,39,52,0.00397358275949955,c,3.6324031782442034e-08,51,0.9954447746276855,4,0.9960262179374695,5831
26977,7,56,2.7897945983568206e-05,c,1.7383308659191243e-05,55,0.9915605187416077,3,0.9990488886833191,5831
26978,9,12,7.804712431891403e-11,C,1.3365612395598199e-15,11,1.0,O,1.0,5832
26979,17,19,0.5997523069381714,C,0.40023353695869446,17,0.5997523069381714,(,3.8827725035162075e-08,5832
26980,14,21,1.5433989801749703e-06,C,2.327249948308463e-09,20,0.9920056462287903,C,0.9999985098838806,5832
26981,6,38,0.0,C,0.0,36,1.0,1,1.0,5832
26982,40,43,1.0190178778915482e-12,C,2.0341566209225448e-09,38,0.9998101592063904,),1.2636574808766454e-07,5832
26983,46,56,0.9593732357025146,C,1.3244462024886161e-06,46,0.9593732357025146,(,0.0405598059296608,5832
26984,58,61,8.693322160979733e-05,C,0.12249668687582016,60,0.7223849296569824,O,0.877361536026001,5832
26985,12,15,2.5660006031102967e-07,C,1.023761458907816e-14,14,0.9999997615814209,O,0.9999997615814209,5833
26986,8,27,0.00810981821268797,c,0.003999258857220411,26,0.6579818725585938,C,0.9673597812652588,5833
26987,21,24,4.064369932166301e-06,c,1.390642864862457e-06,23,0.999975323677063,O,0.9999943971633911,5834
26988,39,42,1.1482742365842569e-06,C,0.00019529953715391457,41,0.9933213591575623,O,0.9998034834861755,5834
26989,26,44,2.7085650799563155e-05,n,4.694235394708812e-05,43,0.9942238926887512,O,0.9998171925544739,5834
26990,46,49,4.4844356138643566e-18,c,2.02173147761089e-27,48,1.0,S,1.0,5834
26991,15,18,3.194299383258263e-18,C,8.6392904184388505e-19,17,1.0,O,1.0,5835
26992,22,24,0.043349046260118484,C,0.011654183268547058,23,0.943018913269043,O,0.943018913269043,5835
26993,31,33,0.0,c,0.0,32,1.0,Cl,1.0,5835
26994,12,36,2.224308559561905e-08,c,9.281746038425354e-09,32,0.9419862627983093,Cl,0.999999463558197,5835
26995,6,8,0.055527105927467346,c,0.04446058347821236,7,0.5505357980728149,C,0.5505357980728149,5836
26996,10,12,0.2282859981060028,c,0.0374302938580513,11,0.6440861821174622,C,0.6440861821174622,5836
26997,16,19,2.943363597296411e-07,S,1.8865941910917172e-06,18,0.9999953508377075,O,0.9999977350234985,5836
26998,20,23,2.62500125245424e-05,),1.5344129451477784e-06,22,0.9997909665107727,O,0.9999098777770996,5836
26999,30,33,4.1798248889834966e-11,S,1.5210550596833627e-09,32,1.0,O,1.0,5836
27000,34,37,6.032476212911674e-19,),2.4593343000340217e-20,36,0.9999985694885254,O,1.0,5836
27001,14,50,2.1621540327032562e-06,c,2.689847065084905e-07,49,0.5880756378173828,2,0.9999918341636658,5836
27002,13,26,1.2103715789635316e-06,c,8.954628469837189e-07,1,0.9843961000442505,F,0.015598784200847149,5837
27003,40,43,5.080911004082976e-18,C,6.863223192915785e-24,1,1.0,F,3.069568796192079e-14,5837
27004,45,47,2.394557441220968e-06,C,4.688898466546909e-13,1,0.9995348453521729,F,0.0004626802692655474,5837
27005,7,51,1.8832321744321275e-17,c,1.0176884967120542e-17,1,0.9998041987419128,F,0.00019585878180805594,5837
27006,11,13,5.844553356837423e-07,C,1.2390648862492526e-07,12,0.9999992847442627,O,0.9999992847442627,5838
27007,27,29,6.759003079448433e-11,C,5.689968387136233e-15,28,1.0,F,1.0,5838
27008,30,32,8.35785976018022e-13,),2.2825322090313377e-14,31,1.0,F,1.0,5838
27009,25,34,0.0,c,0.0,33,1.0,F,1.0,5838
27010,18,39,2.4187563476244706e-18,c,2.5896745062471947e-19,38,1.0,F,1.0,5838
27011,9,43,8.167612602688525e-15,c,5.3039614970288185e-15,42,0.6062998175621033,2,0.9999999403953552,5838
27012,19,22,1.0423504778495768e-13,C,5.771921569169836e-13,21,1.0,O,1.0,5839
27013,16,32,0.0,c,0.0,31,1.0,F,1.0,5839
27014,16,19,4.7749824927389994e-12,C,2.011078599119515e-19,18,1.0,O,1.0,5840
27015,23,25,0.03595883026719093,c,0.0010121440282091498,24,0.9161351323127747,C,0.9161351323127747,5840
27016,31,34,8.339919033151233e-11,C,3.891740818495748e-10,33,0.9993323683738708,O,0.9993323683738708,5840
27017,27,36,3.058102038266952e-06,c,7.847477536415681e-05,35,0.9992732405662537,O,0.9998784065246582,5840
